gene_set,GeneID
Fst_IC_stover,Zm00001eb332380
Fst_IC_stover,Zm00001eb332390
Fst_IC_stover,Zm00001eb332400
Fst_IC_stover,Zm00001eb332410
Fst_IC_stover,Zm00001eb332430
Fst_IC_stover,Zm00001eb332440
Fst_IC_stover,Zm00001eb332450
Fst_IC_stover,Zm00001eb332460
Fst_IC_stover,Zm00001eb332470
Fst_IC_stover,Zm00001eb335180
Fst_IC_stover,Zm00001eb335330
Fst_IC_stover,Zm00001eb335340
Fst_IC_stover,Zm00001eb335350
Fst_IC_stover,Zm00001eb335380
Fst_IC_stover,Zm00001eb336340
Fst_IC_stover,Zm00001eb337370
Fst_IC_stover,Zm00001eb337380
Fst_IC_stover,Zm00001eb339910
Fst_IC_stover,Zm00001eb352680
Fst_IC_stover,Zm00001eb352690
Fst_IC_stover,Zm00001eb352700
Fst_IC_stover,Zm00001eb352710
Fst_IC_stover,Zm00001eb352740
Fst_IC_stover,Zm00001eb352750
Fst_IC_stover,Zm00001eb354270
Fst_IC_stover,Zm00001eb354280
Fst_IC_stover,Zm00001eb354300
Fst_IC_stover,Zm00001eb354670
Fst_IC_stover,Zm00001eb354680
Fst_IC_stover,Zm00001eb354690
Fst_IC_stover,Zm00001eb354700
Fst_IC_stover,Zm00001eb355150
Fst_IC_stover,Zm00001eb355160
Fst_IC_stover,Zm00001eb355170
Fst_IC_stover,Zm00001eb355190
Fst_IC_stover,Zm00001eb355200
Fst_IC_stover,Zm00001eb356950
Fst_IC_stover,Zm00001eb356960
Fst_IC_stover,Zm00001eb358280
Fst_IC_stover,Zm00001eb367920
Fst_IC_stover,Zm00001eb367930
Fst_IC_stover,Zm00001eb367950
Fst_IC_stover,Zm00001eb367960
Fst_IC_stover,Zm00001eb367970
Fst_IC_stover,Zm00001eb367990
Fst_IC_stover,Zm00001eb369160
Fst_IC_stover,Zm00001eb369170
Fst_IC_stover,Zm00001eb369180
Fst_IC_stover,Zm00001eb369190
Fst_IC_stover,Zm00001eb369200
Fst_IC_stover,Zm00001eb369210
Fst_IC_stover,Zm00001eb369230
Fst_IC_stover,Zm00001eb369240
Fst_IC_stover,Zm00001eb369250
Fst_IC_stover,Zm00001eb369260
Fst_IC_stover,Zm00001eb369270
Fst_IC_stover,Zm00001eb369280
Fst_IC_stover,Zm00001eb369750
Fst_IC_stover,Zm00001eb369760
Fst_IC_stover,Zm00001eb369770
Fst_IC_stover,Zm00001eb369780
Fst_IC_stover,Zm00001eb369790
Fst_IC_stover,Zm00001eb369800
Fst_IC_stover,Zm00001eb369810
Fst_IC_stover,Zm00001eb369820
Fst_IC_stover,Zm00001eb372460
Fst_IC_stover,Zm00001eb372470
Fst_IC_stover,Zm00001eb372480
Fst_IC_stover,Zm00001eb373230
Fst_IC_stover,Zm00001eb373240
Fst_IC_stover,Zm00001eb373250
Fst_IC_stover,Zm00001eb373260
Fst_IC_stover,Zm00001eb373270
Fst_IC_stover,Zm00001eb373290
Fst_IC_stover,Zm00001eb373300
Fst_IC_stover,Zm00001eb373360
Fst_IC_stover,Zm00001eb373370
Fst_IC_stover,Zm00001eb373380
Fst_IC_stover,Zm00001eb373390
Fst_IC_stover,Zm00001eb373400
Fst_IC_stover,Zm00001eb374660
Fst_IC_stover,Zm00001eb374670
Fst_IC_stover,Zm00001eb374680
Fst_IC_stover,Zm00001eb374810
Fst_IC_stover,Zm00001eb374820
Fst_IC_stover,Zm00001eb374830
Fst_IC_stover,Zm00001eb374840
Fst_IC_stover,Zm00001eb380440
Fst_IC_stover,Zm00001eb380450
Fst_IC_stover,Zm00001eb380460
Fst_IC_stover,Zm00001eb380500
Fst_IC_stover,Zm00001eb380520
Fst_IC_stover,Zm00001eb380850
Fst_IC_stover,Zm00001eb380870
Fst_IC_stover,Zm00001eb381150
Fst_IC_stover,Zm00001eb381160
Fst_IC_stover,Zm00001eb381170
Fst_IC_stover,Zm00001eb381180
Fst_IC_stover,Zm00001eb381190
Fst_IC_stover,Zm00001eb381680
Fst_IC_stover,Zm00001eb381690
Fst_IC_stover,Zm00001eb381700
Fst_IC_stover,Zm00001eb381710
Fst_IC_stover,Zm00001eb381720
Fst_IC_stover,Zm00001eb384470
Fst_IC_stover,Zm00001eb384490
Fst_IC_stover,Zm00001eb384520
Fst_IC_stover,Zm00001eb384830
Fst_IC_stover,Zm00001eb384840
Fst_IC_stover,Zm00001eb384900
Fst_IC_stover,Zm00001eb384910
Fst_IC_stover,Zm00001eb384930
Fst_IC_stover,Zm00001eb384940
Fst_IC_stover,Zm00001eb384980
Fst_IC_stover,Zm00001eb384990
Fst_IC_stover,Zm00001eb385000
Fst_IC_stover,Zm00001eb385010
Fst_IC_stover,Zm00001eb385230
Fst_IC_stover,Zm00001eb385240
Fst_IC_stover,Zm00001eb385250
Fst_IC_stover,Zm00001eb385730
Fst_IC_stover,Zm00001eb385740
Fst_IC_stover,Zm00001eb386170
Fst_IC_stover,Zm00001eb386180
Fst_IC_stover,Zm00001eb386190
Fst_IC_stover,Zm00001eb386200
Fst_IC_stover,Zm00001eb386290
Fst_IC_stover,Zm00001eb386820
Fst_IC_stover,Zm00001eb387100
Fst_IC_stover,Zm00001eb387110
Fst_IC_stover,Zm00001eb387130
Fst_IC_stover,Zm00001eb387140
Fst_IC_stover,Zm00001eb387160
Fst_IC_stover,Zm00001eb387170
Fst_IC_stover,Zm00001eb387180
Fst_IC_stover,Zm00001eb387410
Fst_IC_stover,Zm00001eb387430
Fst_IC_stover,Zm00001eb387440
Fst_IC_stover,Zm00001eb387450
Fst_IC_stover,Zm00001eb387460
Fst_IC_stover,Zm00001eb387470
Fst_IC_stover,Zm00001eb387490
Fst_IC_stover,Zm00001eb387640
Fst_IC_stover,Zm00001eb387670
Fst_IC_stover,Zm00001eb389900
Fst_IC_stover,Zm00001eb389910
Fst_IC_stover,Zm00001eb396380
Fst_IC_stover,Zm00001eb396390
Fst_IC_stover,Zm00001eb396400
Fst_IC_stover,Zm00001eb396410
Fst_IC_stover,Zm00001eb397150
Fst_IC_stover,Zm00001eb397160
Fst_IC_stover,Zm00001eb397170
Fst_IC_stover,Zm00001eb397180
Fst_IC_stover,Zm00001eb397190
Fst_IC_stover,Zm00001eb397200
Fst_IC_stover,Zm00001eb397220
Fst_IC_stover,Zm00001eb397260
Fst_IC_stover,Zm00001eb397270
Fst_IC_stover,Zm00001eb397280
Fst_IC_stover,Zm00001eb397290
Fst_IC_stover,Zm00001eb397300
Fst_IC_stover,Zm00001eb397310
Fst_IC_stover,Zm00001eb397320
Fst_IC_stover,Zm00001eb397330
Fst_IC_stover,Zm00001eb404830
Fst_IC_stover,Zm00001eb404840
Fst_IC_stover,Zm00001eb404850
Fst_IC_stover,Zm00001eb404860
Fst_IC_stover,Zm00001eb404870
Fst_IC_stover,Zm00001eb404880
Fst_IC_stover,Zm00001eb404890
Fst_IC_stover,Zm00001eb404900
Fst_IC_stover,Zm00001eb405660
Fst_IC_stover,Zm00001eb405670
Fst_IC_stover,Zm00001eb407320
Fst_IC_stover,Zm00001eb407330
Fst_IC_stover,Zm00001eb407340
Fst_IC_stover,Zm00001eb407350
Fst_IC_stover,Zm00001eb407360
Fst_IC_stover,Zm00001eb408400
Fst_IC_stover,Zm00001eb408410
Fst_IC_stover,Zm00001eb408420
Fst_IC_stover,Zm00001eb408490
Fst_IC_stover,Zm00001eb408500
Fst_IC_stover,Zm00001eb408510
Fst_IC_stover,Zm00001eb408540
Fst_IC_stover,Zm00001eb408550
Fst_IC_stover,Zm00001eb409690
Fst_IC_stover,Zm00001eb409700
Fst_IC_stover,Zm00001eb409710
Fst_IC_stover,Zm00001eb411040
Fst_IC_stover,Zm00001eb411050
Fst_IC_stover,Zm00001eb411060
Fst_IC_stover,Zm00001eb411110
Fst_IC_stover,Zm00001eb411120
Fst_IC_stover,Zm00001eb411130
Fst_IC_stover,Zm00001eb411140
Fst_IC_stover,Zm00001eb411150
Fst_IC_stover,Zm00001eb411160
Fst_IC_stover,Zm00001eb411170
Fst_IC_stover,Zm00001eb411890
Fst_IC_stover,Zm00001eb413010
Fst_IC_stover,Zm00001eb413020
Fst_IC_stover,Zm00001eb414340
Fst_IC_stover,Zm00001eb414350
Fst_IC_stover,Zm00001eb414420
Fst_IC_stover,Zm00001eb414430
Fst_IC_stover,Zm00001eb414450
Fst_IC_stover,Zm00001eb414460
Fst_IC_stover,Zm00001eb414640
Fst_IC_stover,Zm00001eb414650
Fst_IC_stover,Zm00001eb414660
Fst_IC_stover,Zm00001eb414700
Fst_IC_stover,Zm00001eb414710
Fst_IC_stover,Zm00001eb414720
Fst_IC_stover,Zm00001eb414780
Fst_IC_stover,Zm00001eb414790
Fst_IC_stover,Zm00001eb414870
Fst_IC_stover,Zm00001eb414880
Fst_IC_stover,Zm00001eb414890
Fst_IC_stover,Zm00001eb414900
Fst_IC_stover,Zm00001eb414910
Fst_IC_stover,Zm00001eb414920
Fst_IC_stover,Zm00001eb414940
Fst_IC_stover,Zm00001eb415060
Fst_IC_stover,Zm00001eb415070
Fst_IC_stover,Zm00001eb415080
Fst_IC_stover,Zm00001eb415090
Fst_IC_stover,Zm00001eb415100
Fst_IC_stover,Zm00001eb415110
Fst_IC_stover,Zm00001eb415120
Fst_IC_stover,Zm00001eb415130
Fst_IC_stover,Zm00001eb415410
Fst_IC_stover,Zm00001eb415420
Fst_IC_stover,Zm00001eb415680
Fst_IC_stover,Zm00001eb415830
Fst_IC_stover,Zm00001eb415840
Fst_IC_stover,Zm00001eb417240
Fst_IC_stover,Zm00001eb417250
Fst_IC_stover,Zm00001eb417570
Fst_IC_stover,Zm00001eb417580
Fst_IC_stover,Zm00001eb422110
Fst_IC_stover,Zm00001eb422120
Fst_IC_stover,Zm00001eb424940
Fst_IC_stover,Zm00001eb424950
Fst_IC_stover,Zm00001eb424960
Fst_IC_stover,Zm00001eb424970
Fst_IC_stover,Zm00001eb425320
Fst_IC_stover,Zm00001eb425330
Fst_IC_stover,Zm00001eb425550
Fst_IC_stover,Zm00001eb425560
Fst_IC_stover,Zm00001eb425570
Fst_IC_stover,Zm00001eb425580
Fst_IC_stover,Zm00001eb425590
Fst_IC_stover,Zm00001eb425600
Fst_IC_stover,Zm00001eb426250
Fst_IC_stover,Zm00001eb426260
Fst_IC_stover,Zm00001eb426270
Fst_IC_stover,Zm00001eb426280
Fst_J_grain,Zm00001eb001780
Fst_J_grain,Zm00001eb001790
Fst_J_grain,Zm00001eb001800
Fst_J_grain,Zm00001eb001810
Fst_J_grain,Zm00001eb001820
Fst_J_grain,Zm00001eb001830
Fst_J_grain,Zm00001eb001840
Fst_J_grain,Zm00001eb001860
Fst_J_grain,Zm00001eb001870
Fst_J_grain,Zm00001eb001880
Fst_J_grain,Zm00001eb001890
Fst_J_grain,Zm00001eb001900
Fst_J_grain,Zm00001eb001910
Fst_J_grain,Zm00001eb013020
Fst_J_grain,Zm00001eb013030
Fst_J_grain,Zm00001eb013040
Fst_J_grain,Zm00001eb016240
Fst_J_grain,Zm00001eb016270
Fst_J_grain,Zm00001eb016280
Fst_J_grain,Zm00001eb016290
Fst_J_grain,Zm00001eb016300
Fst_J_grain,Zm00001eb016310
Fst_J_grain,Zm00001eb016320
Fst_J_grain,Zm00001eb016330
Fst_J_grain,Zm00001eb030030
Fst_J_grain,Zm00001eb030040
Fst_J_grain,Zm00001eb030050
Fst_J_grain,Zm00001eb031010
Fst_J_grain,Zm00001eb031020
Fst_J_grain,Zm00001eb031110
Fst_J_grain,Zm00001eb035780
Fst_J_grain,Zm00001eb045130
Fst_J_grain,Zm00001eb045140
Fst_J_grain,Zm00001eb045150
Fst_J_grain,Zm00001eb045160
Fst_J_grain,Zm00001eb045170
Fst_J_grain,Zm00001eb048050
Fst_J_grain,Zm00001eb048060
Fst_J_grain,Zm00001eb048070
Fst_J_grain,Zm00001eb048080
Fst_J_grain,Zm00001eb048090
Fst_J_grain,Zm00001eb048110
Fst_J_grain,Zm00001eb048120
Fst_J_grain,Zm00001eb048130
Fst_J_grain,Zm00001eb071850
Fst_J_grain,Zm00001eb071860
Fst_J_grain,Zm00001eb071870
Fst_J_grain,Zm00001eb071880
Fst_J_grain,Zm00001eb071890
Fst_J_grain,Zm00001eb081190
Fst_J_grain,Zm00001eb081200
Fst_J_grain,Zm00001eb081210
Fst_J_grain,Zm00001eb084680
Fst_J_grain,Zm00001eb084690
Fst_J_grain,Zm00001eb085430
Fst_J_grain,Zm00001eb085440
Fst_J_grain,Zm00001eb093540
Fst_J_grain,Zm00001eb093550
Fst_J_grain,Zm00001eb093560
Fst_J_grain,Zm00001eb094570
Fst_J_grain,Zm00001eb094580
Fst_J_grain,Zm00001eb094720
Fst_J_grain,Zm00001eb094730
Fst_J_grain,Zm00001eb094740
Fst_J_grain,Zm00001eb094750
Fst_J_grain,Zm00001eb094760
Fst_J_grain,Zm00001eb094840
Fst_J_grain,Zm00001eb094850
Fst_J_grain,Zm00001eb113530
Fst_J_grain,Zm00001eb113540
Fst_J_grain,Zm00001eb113550
Fst_J_grain,Zm00001eb113570
Fst_J_grain,Zm00001eb113580
Fst_J_grain,Zm00001eb113590
Fst_J_grain,Zm00001eb114020
Fst_J_grain,Zm00001eb114030
Fst_J_grain,Zm00001eb114050
Fst_J_grain,Zm00001eb120410
Fst_J_grain,Zm00001eb120420
Fst_J_grain,Zm00001eb120430
Fst_J_grain,Zm00001eb120440
Fst_J_grain,Zm00001eb120450
Fst_J_grain,Zm00001eb120460
Fst_J_grain,Zm00001eb120470
Fst_J_grain,Zm00001eb120750
Fst_J_grain,Zm00001eb123870
Fst_J_grain,Zm00001eb123880
Fst_J_grain,Zm00001eb123890
Fst_J_grain,Zm00001eb123900
Fst_J_grain,Zm00001eb124890
Fst_J_grain,Zm00001eb125070
Fst_J_grain,Zm00001eb125380
Fst_J_grain,Zm00001eb125490
Fst_J_grain,Zm00001eb125500
Fst_J_grain,Zm00001eb125770
Fst_J_grain,Zm00001eb125780
Fst_J_grain,Zm00001eb125790
Fst_J_grain,Zm00001eb127230
Fst_J_grain,Zm00001eb127240
Fst_J_grain,Zm00001eb127250
Fst_J_grain,Zm00001eb127270
Fst_J_grain,Zm00001eb127280
Fst_J_grain,Zm00001eb127300
Fst_J_grain,Zm00001eb127310
Fst_J_grain,Zm00001eb127340
Fst_J_grain,Zm00001eb127650
Fst_J_grain,Zm00001eb127660
Fst_J_grain,Zm00001eb127670
Fst_J_grain,Zm00001eb127680
Fst_J_grain,Zm00001eb127760
Fst_J_grain,Zm00001eb127770
Fst_J_grain,Zm00001eb127780
Fst_J_grain,Zm00001eb127790
Fst_J_grain,Zm00001eb127810
Fst_J_grain,Zm00001eb127830
Fst_J_grain,Zm00001eb127890
Fst_J_grain,Zm00001eb127960
Fst_J_grain,Zm00001eb127970
Fst_J_grain,Zm00001eb127990
Fst_J_grain,Zm00001eb128190
Fst_J_grain,Zm00001eb128200
Fst_J_grain,Zm00001eb128210
Fst_J_grain,Zm00001eb128230
Fst_J_grain,Zm00001eb128240
Fst_J_grain,Zm00001eb128590
Fst_J_grain,Zm00001eb128600
Fst_J_grain,Zm00001eb128610
Fst_J_grain,Zm00001eb128620
Fst_J_grain,Zm00001eb128730
Fst_J_grain,Zm00001eb128780
Fst_J_grain,Zm00001eb128790
Fst_J_grain,Zm00001eb128800
Fst_J_grain,Zm00001eb128810
Fst_J_grain,Zm00001eb128820
Fst_J_grain,Zm00001eb128830
Fst_J_grain,Zm00001eb128840
Fst_J_grain,Zm00001eb128850
Fst_J_grain,Zm00001eb128860
Fst_J_grain,Zm00001eb128870
Fst_J_grain,Zm00001eb128880
Fst_J_grain,Zm00001eb128890
Fst_J_grain,Zm00001eb128910
Fst_J_grain,Zm00001eb128920
Fst_J_grain,Zm00001eb129100
Fst_J_grain,Zm00001eb129110
Fst_J_grain,Zm00001eb129120
Fst_J_grain,Zm00001eb129130
Fst_J_grain,Zm00001eb129140
Fst_J_grain,Zm00001eb129170
Fst_J_grain,Zm00001eb129220
Fst_J_grain,Zm00001eb129230
Fst_J_grain,Zm00001eb129240
Fst_J_grain,Zm00001eb129260
Fst_J_grain,Zm00001eb129270
Fst_J_grain,Zm00001eb129280
Fst_J_grain,Zm00001eb129290
Fst_J_grain,Zm00001eb129300
Fst_J_grain,Zm00001eb129310
Fst_J_grain,Zm00001eb129320
Fst_J_grain,Zm00001eb129360
Fst_J_grain,Zm00001eb129370
Fst_J_grain,Zm00001eb129430
Fst_J_grain,Zm00001eb129440
Fst_J_grain,Zm00001eb129450
Fst_J_grain,Zm00001eb129460
Fst_J_grain,Zm00001eb129470
Fst_J_grain,Zm00001eb129480
Fst_J_grain,Zm00001eb129570
Fst_J_grain,Zm00001eb129580
Fst_J_grain,Zm00001eb129590
Fst_J_grain,Zm00001eb129640
Fst_J_grain,Zm00001eb129650
Fst_J_grain,Zm00001eb129660
Fst_J_grain,Zm00001eb129670
Fst_J_grain,Zm00001eb129680
Fst_J_grain,Zm00001eb129690
Fst_J_grain,Zm00001eb129800
Fst_J_grain,Zm00001eb130280
Fst_J_grain,Zm00001eb130290
Fst_J_grain,Zm00001eb130300
Fst_J_grain,Zm00001eb130310
Fst_J_grain,Zm00001eb130330
Fst_J_grain,Zm00001eb130340
Fst_J_grain,Zm00001eb130350
Fst_J_grain,Zm00001eb130510
Fst_J_grain,Zm00001eb130520
Fst_J_grain,Zm00001eb130530
Fst_J_grain,Zm00001eb130540
Fst_J_grain,Zm00001eb130550
Fst_J_grain,Zm00001eb130580
Fst_J_grain,Zm00001eb130590
Fst_J_grain,Zm00001eb130600
Fst_J_grain,Zm00001eb130610
Fst_J_grain,Zm00001eb130620
Fst_J_grain,Zm00001eb130630
Fst_J_grain,Zm00001eb131260
Fst_J_grain,Zm00001eb131270
Fst_J_grain,Zm00001eb131280
Fst_J_grain,Zm00001eb131290
Fst_J_grain,Zm00001eb131300
Fst_J_grain,Zm00001eb131310
Fst_J_grain,Zm00001eb131320
Fst_J_grain,Zm00001eb131330
Fst_J_grain,Zm00001eb131340
Fst_J_grain,Zm00001eb131430
Fst_J_grain,Zm00001eb131440
Fst_J_grain,Zm00001eb131610
Fst_J_grain,Zm00001eb131620
Fst_J_grain,Zm00001eb131640
Fst_J_grain,Zm00001eb131660
Fst_J_grain,Zm00001eb131710
Fst_J_grain,Zm00001eb131720
Fst_J_grain,Zm00001eb131730
Fst_J_grain,Zm00001eb131740
Fst_J_grain,Zm00001eb131750
Fst_J_grain,Zm00001eb131760
Fst_J_grain,Zm00001eb131840
Fst_J_grain,Zm00001eb133680
Fst_J_grain,Zm00001eb133690
Fst_J_grain,Zm00001eb133700
Fst_J_grain,Zm00001eb133740
Fst_J_grain,Zm00001eb133760
Fst_J_grain,Zm00001eb133800
Fst_J_grain,Zm00001eb133940
Fst_J_grain,Zm00001eb133950
Fst_J_grain,Zm00001eb133960
Fst_J_grain,Zm00001eb134960
Fst_J_grain,Zm00001eb135330
Fst_J_grain,Zm00001eb135340
Fst_J_grain,Zm00001eb135350
Fst_J_grain,Zm00001eb135850
Fst_J_grain,Zm00001eb135860
Fst_J_grain,Zm00001eb135920
Fst_J_grain,Zm00001eb135930
Fst_J_grain,Zm00001eb135940
Fst_J_grain,Zm00001eb135950
Fst_J_grain,Zm00001eb136180
Fst_J_grain,Zm00001eb136360
Fst_J_grain,Zm00001eb136370
Fst_J_grain,Zm00001eb136380
Fst_J_grain,Zm00001eb136390
Fst_J_grain,Zm00001eb136650
Fst_J_grain,Zm00001eb136660
Fst_J_grain,Zm00001eb136670
Fst_J_grain,Zm00001eb136680
Fst_J_grain,Zm00001eb137220
Fst_J_grain,Zm00001eb137230
Fst_J_grain,Zm00001eb137240
Fst_J_grain,Zm00001eb137250
Fst_J_grain,Zm00001eb137260
Fst_J_grain,Zm00001eb137270
Fst_J_grain,Zm00001eb137280
Fst_J_grain,Zm00001eb138290
Fst_J_grain,Zm00001eb138300
Fst_J_grain,Zm00001eb138310
Fst_J_grain,Zm00001eb138370
Fst_J_grain,Zm00001eb138460
Fst_J_grain,Zm00001eb138530
Fst_J_grain,Zm00001eb138540
Fst_J_grain,Zm00001eb138550
Fst_J_grain,Zm00001eb138570
Fst_J_grain,Zm00001eb139490
Fst_J_grain,Zm00001eb139500
Fst_J_grain,Zm00001eb139600
Fst_J_grain,Zm00001eb139610
Fst_J_grain,Zm00001eb139910
Fst_J_grain,Zm00001eb141500
Fst_J_grain,Zm00001eb141510
Fst_J_grain,Zm00001eb141520
Fst_J_grain,Zm00001eb142230
Fst_J_grain,Zm00001eb142240
Fst_J_grain,Zm00001eb142340
Fst_J_grain,Zm00001eb142350
Fst_J_grain,Zm00001eb142360
Fst_J_grain,Zm00001eb142370
Fst_J_grain,Zm00001eb142400
Fst_J_grain,Zm00001eb142740
Fst_J_grain,Zm00001eb143550
Fst_J_grain,Zm00001eb143560
Fst_J_grain,Zm00001eb143570
Fst_J_grain,Zm00001eb143580
Fst_J_grain,Zm00001eb143900
Fst_J_grain,Zm00001eb145810
Fst_J_grain,Zm00001eb145820
Fst_J_grain,Zm00001eb145830
Fst_J_grain,Zm00001eb146230
Fst_J_grain,Zm00001eb146240
Fst_J_grain,Zm00001eb146250
Fst_J_grain,Zm00001eb146350
Fst_J_grain,Zm00001eb146370
Fst_J_grain,Zm00001eb146520
Fst_J_grain,Zm00001eb146530
Fst_J_grain,Zm00001eb146550
Fst_J_grain,Zm00001eb146560
Fst_J_grain,Zm00001eb146570
Fst_J_grain,Zm00001eb146580
Fst_J_grain,Zm00001eb146590
Fst_J_grain,Zm00001eb146600
Fst_J_grain,Zm00001eb146610
Fst_J_grain,Zm00001eb146620
Fst_J_grain,Zm00001eb146630
Fst_J_grain,Zm00001eb146640
Fst_J_grain,Zm00001eb146650
Fst_J_grain,Zm00001eb146660
Fst_J_grain,Zm00001eb146670
Fst_J_grain,Zm00001eb146680
Fst_J_grain,Zm00001eb146690
Fst_J_grain,Zm00001eb146700
Fst_J_grain,Zm00001eb146710
Fst_J_grain,Zm00001eb146720
Fst_J_grain,Zm00001eb148160
Fst_J_grain,Zm00001eb148170
Fst_J_grain,Zm00001eb148180
Fst_J_grain,Zm00001eb152350
Fst_J_grain,Zm00001eb152360
Fst_J_grain,Zm00001eb152370
Fst_J_grain,Zm00001eb153580
Fst_J_grain,Zm00001eb155940
Fst_J_grain,Zm00001eb160900
Fst_J_grain,Zm00001eb160910
Fst_J_grain,Zm00001eb160920
Fst_J_grain,Zm00001eb160930
Fst_J_grain,Zm00001eb160940
Fst_J_grain,Zm00001eb160960
Fst_J_grain,Zm00001eb160970
Fst_J_grain,Zm00001eb160980
Fst_J_grain,Zm00001eb160990
Fst_J_grain,Zm00001eb161000
Fst_J_grain,Zm00001eb161750
Fst_J_grain,Zm00001eb161760
Fst_J_grain,Zm00001eb162450
Fst_J_grain,Zm00001eb162470
Fst_J_grain,Zm00001eb177820
Fst_J_grain,Zm00001eb211790
Fst_J_grain,Zm00001eb211800
Fst_J_grain,Zm00001eb211810
Fst_J_grain,Zm00001eb211820
Fst_J_grain,Zm00001eb211830
Fst_J_grain,Zm00001eb218030
Fst_J_grain,Zm00001eb218060
Fst_J_grain,Zm00001eb218070
Fst_J_grain,Zm00001eb218080
Fst_J_grain,Zm00001eb218090
Fst_J_grain,Zm00001eb218100
Fst_J_grain,Zm00001eb218380
Fst_J_grain,Zm00001eb218390
Fst_J_grain,Zm00001eb218400
Fst_J_grain,Zm00001eb218410
Fst_J_grain,Zm00001eb218420
Fst_J_grain,Zm00001eb222930
Fst_J_grain,Zm00001eb222940
Fst_J_grain,Zm00001eb222950
Fst_J_grain,Zm00001eb225050
Fst_J_grain,Zm00001eb225060
Fst_J_grain,Zm00001eb225080
Fst_J_grain,Zm00001eb231600
Fst_J_grain,Zm00001eb231610
Fst_J_grain,Zm00001eb232020
Fst_J_grain,Zm00001eb232030
Fst_J_grain,Zm00001eb232040
Fst_J_grain,Zm00001eb232250
Fst_J_grain,Zm00001eb232260
Fst_J_grain,Zm00001eb232280
Fst_J_grain,Zm00001eb232290
Fst_J_grain,Zm00001eb236790
Fst_J_grain,Zm00001eb236840
Fst_J_grain,Zm00001eb237210
Fst_J_grain,Zm00001eb237220
Fst_J_grain,Zm00001eb237230
Fst_J_grain,Zm00001eb237240
Fst_J_grain,Zm00001eb237540
Fst_J_grain,Zm00001eb237550
Fst_J_grain,Zm00001eb237570
Fst_J_grain,Zm00001eb237580
Fst_J_grain,Zm00001eb237650
Fst_J_grain,Zm00001eb237660
Fst_J_grain,Zm00001eb237670
Fst_J_grain,Zm00001eb237910
Fst_J_grain,Zm00001eb238630
Fst_J_grain,Zm00001eb238880
Fst_J_grain,Zm00001eb241860
Fst_J_grain,Zm00001eb241870
Fst_J_grain,Zm00001eb241880
Fst_J_grain,Zm00001eb241890
Fst_J_grain,Zm00001eb242360
Fst_J_grain,Zm00001eb242370
Fst_J_grain,Zm00001eb242380
Fst_J_grain,Zm00001eb243130
Fst_J_grain,Zm00001eb243140
Fst_J_grain,Zm00001eb243160
Fst_J_grain,Zm00001eb243170
Fst_J_grain,Zm00001eb243180
Fst_J_grain,Zm00001eb243190
Fst_J_grain,Zm00001eb244140
Fst_J_grain,Zm00001eb244150
Fst_J_grain,Zm00001eb244160
Fst_J_grain,Zm00001eb244170
Fst_J_grain,Zm00001eb244180
Fst_J_grain,Zm00001eb244510
Fst_J_grain,Zm00001eb244520
Fst_J_grain,Zm00001eb244530
Fst_J_grain,Zm00001eb244540
Fst_J_grain,Zm00001eb244550
Fst_J_grain,Zm00001eb244560
Fst_J_grain,Zm00001eb244570
Fst_J_grain,Zm00001eb244580
Fst_J_grain,Zm00001eb244590
Fst_J_grain,Zm00001eb245460
Fst_J_grain,Zm00001eb245480
Fst_J_grain,Zm00001eb245490
Fst_J_grain,Zm00001eb245930
Fst_J_grain,Zm00001eb245940
Fst_J_grain,Zm00001eb245950
Fst_J_grain,Zm00001eb245960
Fst_J_grain,Zm00001eb245970
Fst_J_grain,Zm00001eb249310
Fst_J_grain,Zm00001eb252850
Fst_J_grain,Zm00001eb252860
Fst_J_grain,Zm00001eb252870
Fst_J_grain,Zm00001eb259210
Fst_J_grain,Zm00001eb259220
Fst_J_grain,Zm00001eb259230
Fst_J_grain,Zm00001eb270090
Fst_J_grain,Zm00001eb270100
Fst_J_grain,Zm00001eb276470
Fst_J_grain,Zm00001eb276490
Fst_J_grain,Zm00001eb276500
Fst_J_grain,Zm00001eb286400
Fst_J_grain,Zm00001eb286410
Fst_J_grain,Zm00001eb286420
Fst_J_grain,Zm00001eb286430
Fst_J_grain,Zm00001eb360290
Fst_J_grain,Zm00001eb372020
Fst_J_grain,Zm00001eb372030
Fst_J_grain,Zm00001eb372040
Fst_J_grain,Zm00001eb372060
Fst_J_grain,Zm00001eb374340
Fst_J_grain,Zm00001eb374350
Fst_J_grain,Zm00001eb374380
Fst_J_grain,Zm00001eb374390
Fst_J_grain,Zm00001eb374400
Fst_J_grain,Zm00001eb374410
Fst_J_grain,Zm00001eb374420
Fst_J_grain,Zm00001eb374430
Fst_J_grain,Zm00001eb374440
Fst_J_grain,Zm00001eb374450
Fst_J_grain,Zm00001eb379910
Fst_J_grain,Zm00001eb379920
Fst_J_grain,Zm00001eb379940
Fst_J_grain,Zm00001eb380250
Fst_J_grain,Zm00001eb380260
Fst_J_grain,Zm00001eb380280
Fst_J_grain,Zm00001eb380290
Fst_J_grain,Zm00001eb380300
Fst_J_grain,Zm00001eb380310
Fst_J_grain,Zm00001eb380880
Fst_J_grain,Zm00001eb380890
Fst_J_grain,Zm00001eb381150
Fst_J_grain,Zm00001eb381160
Fst_J_grain,Zm00001eb381170
Fst_J_grain,Zm00001eb381180
Fst_J_grain,Zm00001eb381190
